ec_name,g_name,0
common,c_p,0.9431047471129571
common,c_m,0.6925452605054458
common,a0_m,0.6189944308534032
common,b0_m,3.22952959473586
common,delta_m,0.7518383005938678
common,s_m,8.077767787114045
common,a0_h,0.12762111426040287
common,b0_h,0.14986892160650522
common,delta_h,0.5413741182721041
common,s_h,0.2166075454629423
common,a0_j,7.686768275008844
common,b0_j,0.24442077908341492
common,delta_j,1.3807630981246466
common,s_j,0.7655600795669946
common,tau_j_const,2.6208782835854976
common,R,1.315351679764603
common,R_f,0.3388406462692308
common,g_max,0.11300250480748775
common,g_leak,0.514341964466329
common,tau_z,0.10458280047718298
common,v_half_m,12.081956986514122
common,v_half_h,63.10477408354032
common,k_m,4.2500066255565265
common,k_h,1.1069450879936935
common,x_c_comp,0.350219951401001
common,x_r_comp,0.522955367736959
common,alpha,0.7321058378074892
trace_1,v_off,9.615305557622204
