,t,V
78889,3.94445,-3.6206697892454534
78890,3.9445,-3.620669789245418
78891,3.94455,-3.6206697892453823
78892,3.9446,-3.6206697892453468
78893,3.94465,-3.6206697892453112
78894,3.9447,-3.6206697892452757
78895,3.94475,-3.62066978924524
78896,3.9448,-3.620669789245205
78897,3.94485,-3.620669789245169
78898,3.9449,-3.620669789245134
78899,3.94495,-3.6206697892450985
78900,3.945,-3.6206697892450626
78901,3.94505,-3.6206697892450266
78902,3.9451,-3.6206697892449915
78903,3.94515,-3.6206697892449555
78904,3.9452,-3.62066978924492
78905,3.94525,-3.6206697892448845
78906,3.9453,-3.620669789244849
78907,3.94535,-3.6206697892448134
78908,3.9454,-3.620669789244778
78909,3.94545,-3.6206697892447424
78910,3.9455,-3.620669789244707
78911,3.94555,-3.6206697892446718
78912,3.9456,-3.620669789244636
78913,3.94565,-3.6206697892446007
78914,3.9457,-3.620669789244565
78915,3.94575,-3.620669789244529
78916,3.9458,-3.6206697892444937
78917,3.94585,-3.620669789244458
78918,3.9459,-3.620669789244422
78919,3.94595,-3.620669789244387
78920,3.946,-3.6206697892443516
78921,3.94605,-3.62066978924432
78922,3.9461,-3.6206697892442943
78923,3.94615,-3.62066978924427
78924,3.9462,-3.620669789244249
78925,3.94625,-3.6206697892442277
78926,3.9463,-3.6206697892442086
78927,3.94635,-3.6206697892441886
78928,3.9464,-3.6206697892441713
78929,3.94645,-3.620669789244152
78930,3.9465,-3.620669789244139
78931,3.94655,-3.620669789244126
78932,3.9466,-3.62066978924411
78933,3.94665,-3.620669789244095
78934,3.9467,-3.6206697892440776
78935,3.94675,-3.620669789244061
78936,3.9468,-3.6206697892440434
78937,3.94685,-3.620669789244031
78938,3.9469,-3.6206697892440185
78939,3.94695,-3.6206697892440025
78940,3.947,-3.620669789243988
78941,3.94705,-3.6206697892439705
78942,3.9471,-3.6206697892439585
78943,3.94715,-3.6206697892439466
78944,3.9472,-3.6206697892439306
78945,3.94725,-3.6206697892439204
78946,3.9473,-3.6206697892439093
78947,3.94735,-3.620669789243894
78948,3.9474,-3.6206697892438835
78949,3.94745,-3.6206697892438724
78950,3.9475,-3.620669789243858
78951,3.94755,-3.620669789243848
78952,3.9476,-3.620669789243837
78953,3.94765,-3.6206697892438227
78954,3.9477,-3.6206697892438124
