ec_name,g_name,0
common,c_p,5.344618678294378
common,c_m,0.7632481240864466
common,a0_m,1.6467340155160304
common,b0_m,4.059609880673031
common,delta_m,5.613062212137129
common,s_m,0.24274391848578653
common,a0_h,0.15438155911839765
common,b0_h,0.7983442868802365
common,delta_h,0.9547610085252868
common,s_h,0.18468080114219207
common,a0_j,1.114375163577894
common,b0_j,7.858776932523996
common,delta_j,8.286667848426232
common,s_j,0.39292448890381104
common,tau_j_const,0.34322324325637565
common,R,0.3274884826166254
common,R_f,0.5543800743554699
common,g_max,1.0231479459862531
common,g_leak,2.057840851125749
common,tau_z,1.0619299045563835
common,v_half_m,15.63932150059307
common,v_half_h,90.43537995296847
common,k_m,6.187354231908896
common,k_h,6.440343618471865
common,x_c_comp,0.3893248875886361
common,x_r_comp,0.2918029892151398
common,alpha,0.760723503257735
trace_1,v_off,7.886522631013879
