Iout
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
-39.182600619658665
62.82362620262746
149.77657670939874
194.08952015329885
211.91899408605138
214.31635478374187
208.0062934525397
197.01971880638447
183.74750698909415
169.6115791347597
155.4370834656554
141.67000126822953
128.5486582634537
116.19728168933676
104.661313538011
93.93438265699979
83.98649637034879
74.78004269450871
66.27295276455907
58.41939128258118
51.172217309251785
44.48629512773288
38.319853205452375
32.63396178838169
27.39184595701319
22.558982385500858
18.103469324456704
13.996033396485972
10.20966609129406
6.719326840600345
3.501867073799679
0.5359458436671123
-2.1980859689571712
-4.718339672210671
-7.04152080255862
-9.183037650746096
-11.157096507338345
-12.97679190849297
-14.654189304830895
-16.200407642455684
-17.62570847136746
-18.939558067080863
-20.150675676562752
-21.267090383870602
-22.296203437230268
-23.244841842071285
-24.11930057578376
-24.92538079446001
-25.668428606954837
-26.3533723570968
-26.98475573357777
-27.56676727876937
-28.103267858705475
-28.597816142113572
-29.053692503750362
-29.47392097144162
-29.86128918164097
-30.218366712135822
-30.547522138680552
-30.850938843630335
-31.13062951895428
-31.38844947064932
-31.626108905304157
-31.845184292606746
-32.04712883540832
-32.23328210442319
-32.40487891878854
-32.56305753792603
-32.70886721331921
-32.84327514863463
-32.96717291605617
-33.081382370635055
-33.18666110118385
-33.28370745529018
-33.37316517235559
-33.455627654162896
-33.53164190076864
-33.601712138655465
-33.666303165638126
-33.7258434342347
-33.78072789366719
-33.83132060959498
-33.877957179127655
-33.92094695701052
-33.96057510766488
-33.99710449676009
-34.030777434903406
-34.061817284976534
-34.090429943767596
-34.11680520775041
-34.141118032073344
-34.16352969109544
-34.18418884816667
-34.20323254175896
-34.22078709448943
-34.23696895105869
-34.25188545066323
-34.26563553900977
-34.27831042465365
-34.28999418401362
-34.30076431907579
-34.31069227148789
-34.319843896453946
-34.32827989957129
