ec_name,g_name,0
common,с_p,1.2251979108784191e-12
common,c_m,8.903073413230375e-11
common,a0_m,1649.6928866711457
common,b0_m,55.11120744099213
common,delta_m,10.70362917028139
common,s_m,5.087019230607504
common,a0_h,0.15781546148859285
common,b0_h,370.96133924145147
common,delta_h,18.06389528183444
common,s_h,70.94928281324701
common,a0_j,0.1318250225643373
common,b0_j,35160.47956252903
common,delta_j,1.8109951565943176
common,s_j,459.11222901309776
common,tau_j_const,0.00039202509907102845
common,R,10404118.571563687
common,R_f,441751.04974317027
common,g_max,42207.24280247637
common,g_leak,1.8360634072132758
common,tau_z,1.4310093441584104e-05
common,v_half_m,36.835063801487564
common,v_half_h,61.26276946490465
common,k_m,1.8811474760109528
common,k_h,8.822834198635928
common,x_c_comp,0.4518677201451963
common,x_r_comp,0.5454321180476178
common,alpha,0.7619428666635573
trace_1,v_off,-14.412588593809158
