ec_name,g_name,0
common,c_p,1.5115729317182217e-12
common,c_m,1.552622465444158e-11
common,a0_m,1711.2999004956446
common,b0_m,12.529804801239225
common,delta_m,67.58113512501694
common,s_m,8.299064945604254
common,a0_h,0.13886096648856505
common,b0_h,919.6944625763872
common,delta_h,11.933052391196403
common,s_h,62.11361550605004
common,a0_j,0.18108750923659084
common,b0_j,18340.43629441456
common,delta_j,2.460137537422928
common,s_j,412.7904802158535
common,tau_j_const,0.00039130999065151124
common,R,10287411.075380336
common,R_f,392359.3373911653
common,g_max,16504.067545195754
common,g_leak,3.6238068574599414
common,tau_z,3.286160308101877e-05
common,v_half_m,18.727050841630867
common,v_half_h,50.13415101433401
common,k_m,7.121054040535542
common,k_h,6.774915985298018
common,x_c_comp,0.8768603735435735
common,x_r_comp,0.5883148338460396
common,alpha,0.7222707778086307
trace_1,v_off,-13.805602631938513
