ec_name,g_name,0
common,c_p,0.24104217013508777
common,c_m,0.7883065115265503
common,a0_m,0.7708526167680434
common,b0_m,2.6551994646695105
common,delta_m,6.3746256044443665
common,s_m,0.9958529987428492
common,tau_m_const,1.1140867038480728
common,a0_h,0.12973167882258718
common,b0_h,1.3891301187832203
common,delta_h,0.1764084483729349
common,s_h,0.43326713062921846
common,tau_h_const,4.275128993662551
common,a0_j,7.703484677535017
common,b0_j,0.16572566538962483
common,delta_j,1.1841142304813144
common,s_j,5.417943494275799
common,tau_j_const,0.3158023066369956
common,R,1.411535899570775
common,R_f,0.30606864030277
common,g_max,1.0053856136309698
common,g_leak,4.400910989499172
common,v_half_h,91.23834489763894
common,v_half_m,21.554029818611113
common,k_h,12.473754437304825
common,k_m,6.77426091671309
common,x_c_comp,0.23664816150493787
common,x_r_comp,0.27642734834671645
common,alpha,0.7587663315066452
common,v_rev,63.31948938271394
common,tau_z,1.9609619831697702
trace,v_off,0.30051629703221794
