ec_name,g_name,0
common,c_p,0.11914330822258708
common,c_m,1.7751967113851594
common,a0_m,6.22497226774581
common,b0_m,0.7947115977869723
common,delta_m,0.7219653104301103
common,s_m,5.864215949056629
common,a0_h,3.96151867136127
common,b0_h,1.8268351594637775
common,delta_h,0.3119223402217741
common,s_h,9.761032102131333
common,a0_j,0.10671289680226645
common,b0_j,0.12465754064460406
common,delta_j,0.41688267431137194
common,s_j,0.7226824781603496
common,tau_j_const,4.835838879187106
common,R,2.379315040814924
common,R_f,0.11624580748622898
common,g_max,4.484995314034248
common,g_leak,1.1067415931326887
common,tau_z,0.1042874674624179
common,v_half_m,17.261003509814877
common,v_half_h,69.55511619015164
common,k_m,6.887160094890794
common,k_h,5.87535817252425
common,x_c_comp,0.07654494483581958
common,x_r_comp,0.8813110036719614
common,alpha,0.74072119038386
trace_1,v_off,-10.426938976017887
