ec_name,g_name,0
common,c_p,1.0351037199998643
common,c_m,0.21312268270625712
common,a0_m,0.15146318113481586
common,b0_m,4.489182212392541
common,delta_m,2.62568224341906
common,s_m,9.829971163283561
common,a0_h,0.6151721212603026
common,b0_h,1.6818242802716796
common,delta_h,0.16660571484915132
common,s_h,0.7765685299600542
common,a0_j,2.4780833695184348
common,b0_j,0.9640334507597083
common,delta_j,0.20999655550177473
common,s_j,4.443721779374882
common,tau_j_const,6.578928894969696
common,R,1.020190151343818
common,R_f,4.7636730259817055
common,g_max,0.5150660754007824
common,g_leak,1.0934621378034062
common,tau_z,6.756164342400887
common,v_half_m,27.147039915231044
common,v_half_h,89.11108207186933
common,k_m,5.282961318817046
common,k_h,3.7020393117758106
common,x_c_comp,0.1205543290905348
common,x_r_comp,0.0382923621082512
common,alpha,0.7124570003136541
trace_1,v_off,-4.620226111190238
