Iout
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
-39.17243578177422
62.655045465999955
149.7524728314855
194.2030097882715
212.11712251528638
214.6479453959301
208.44002322527308
197.52448350720022
184.32120025970548
170.2385499728532
156.0899242259967
142.34515493894918
129.2504844613573
116.91559649972339
105.3804142405416
94.6484275339529
84.69700487801221
75.4861378485735
66.96955086795936
59.10159449430544
51.83809729334014
45.13551818684075
38.951537977910654
33.2465109344363
27.984019931810554
23.130372343208606
18.654060981948156
14.52573303068127
10.718333980922349
7.207014140536767
3.9688459913501317
0.9825902039498542
-1.7713775077057763
-4.311137620051303
-6.653334115411292
-8.813316647637869
-10.805254489667261
-12.642223416340824
-14.336282375262082
-15.898549375149498
-17.33927587274219
-18.66790909126437
-19.893169341080128
-21.02310753077763
-22.0651456759909
-23.026120256926433
-23.91233351790284
-24.72960068461762
-25.483287192269295
-26.178340486268134
-26.81932158372048
-27.41043637715858
-27.955564240363405
-28.458283152124903
-28.921892555075473
-29.34943492627334
-29.743716030317888
-30.107323481963988
-30.442643646563887
-30.75187719834772
-31.037053561660034
-31.300044278591816
-31.542575313281272
-31.76623836525601
-31.972501298580852
-32.16271777446375
-32.33813614374081
-32.49990764412226
-32.6490939529887
-32.786674151481236
-32.91355115009107
-33.03055761627558
-33.138461439855185
-33.23797077183962
-33.329738671335704
-33.41436739163481
-33.492412333026486
-33.56438568784546
-33.63075980180008
-33.69197027384538
-33.74841881495905
-33.800475884530684
-33.8484831216406
-33.89275558717373
-33.933583831490395
-33.97123580124735
-34.005958597890654
-34.037980099343976
-34.06751045552439
-34.094743467508785
-34.119857859412015
-34.14301845131988
-34.164377240970225
-34.184074401281435
-34.20223920027752
-34.21899084944647
-34.23443928610006
-34.248685894868814
-34.26182417306689
-34.27394034429427
-34.28511392430317
-34.29541824284186
-34.304920924901545
-34.31368433452345
-34.321765984079995
-34.32921891171501
-34.336092029420804
-34.342430444036474
-34.34827575327321
-34.353666318710374
-34.35863751755328
-34.363221974805576
-34.3674497773797
-34.371348671549526
-34.37494424504263
-34.37826009496637
-34.38131798267029
-34.38413797656037
-34.38673858380315
-34.38913687178362
-34.391348580114496
-34.39338822393134
-34.395269189152046
-34.39700382032517
-34.398603501644104
-34.40007873165896
-34.401439192175864
-34.40269381179618
-34.40385082451278
-34.40491782374771
-34.40590181218599
-34.40680924773259
-34.40764608589409
-34.4084178188631
-34.409129511562114
-34.40978583488342
-34.41039109634307
-34.41094926835
-34.41146401427602
-34.411938712497644
-34.41237647856736
-34.41278018566039
-34.413152483430764
-34.41349581540035
-34.41381243499484
-34.4141044203324
-34.4143736878621
-34.414622004941265
-34.414851001433945
-34.4150621804073
-34.41525692799598
-34.4154365224989
-34.415602142768385
-34.41575487596792
-34.41589572460164
-34.416025613403995
-34.416145395327725
-34.416255856647325
-34.416357723209416
-34.4164516601456
-34.4165382843101
-34.41661816188631
-34.416691863989435
-34.4167597612499
-34.416822485550604
-34.41688185470946
-34.41693303415663
-34.416980376822586
-34.41702417016601
-34.41706468010881
-34.41710215264964
-34.4171368153565
