,t,I_out
103,0.00515,15.564
104,0.0052,14.6484
105,0.00525,13.7329
106,0.0053,12.8174
107,0.00535,12.207
108,0.0054,10.9863
109,0.00545,10.376
110,0.0055,10.0708
111,0.00555,9.76563
112,0.0056,9.15527
113,0.00565,8.54492
114,0.0057,7.93457
115,0.00575,7.62939
116,0.0058,7.32422
117,0.00585,6.71387
118,0.0059,6.10352
119,0.00595,5.49316
120,0.006,4.57764
121,0.00605,3.96729
122,0.0061,2.74658
123,0.00615,2.13623
124,0.0062,1.83105
125,0.00625,1.2207
126,0.0063,0.915527
127,0.00635,0.305176
128,0.0064,0.0
129,0.00645,0.0
130,0.0065,-0.305176
131,0.00655,-1.2207
132,0.0066,-1.52588
133,0.00665,-2.44141
134,0.0067,-2.74658
135,0.00675,-3.35693
136,0.0068,-3.96729
137,0.00685,-4.27246
138,0.0069,-4.57764
139,0.00695,-4.88281
140,0.0069999999999999,-5.49316
141,0.00705,-6.10352
142,0.0071,-5.49316
143,0.00715,-6.40869
144,0.0072,-6.71387
145,0.00725,-7.32422
146,0.0073,-7.93457
147,0.00735,-8.23975
148,0.0074,-8.54492
149,0.00745,-9.46045
150,0.0075,-9.46045
151,0.00755,-9.46045
152,0.0076,-9.76563
153,0.00765,-9.76563
154,0.0077,-10.6812
155,0.00775,-10.6812
156,0.0078,-10.9863
157,0.00785,-10.9863
158,0.0079,-11.9019
159,0.00795,-12.8174
160,0.008,-12.8174
161,0.00805,-13.1226
162,0.0081,-13.4277
163,0.00815,-13.7329
164,0.0082,-14.0381
165,0.00825,-14.0381
166,0.0083,-14.3433
167,0.00835,-15.2588
168,0.0084,-15.2588
169,0.00845,-15.8691
170,0.0085,-15.564
171,0.00855,-16.1743
172,0.0086,-16.4795
173,0.00865,-16.7847
174,0.0087,-16.7847
175,0.00875,-17.0898
176,0.0088,-17.0898
177,0.00885,-18.0054
178,0.0089,-17.7002
179,0.00895,-17.395
180,0.009,-17.7002
181,0.00905,-18.3105
182,0.0091,-18.6157
183,0.00915,-18.9209
184,0.0092,-18.9209
185,0.00925,-19.2261
186,0.0093,-19.2261
187,0.00935,-19.5313
188,0.0094,-19.5313
189,0.00945,-19.8364
190,0.0095,-20.1416
191,0.00955,-20.752
192,0.0096,-20.752
193,0.00965,-21.3623
194,0.0097,-21.6675
195,0.00975,-21.9727
196,0.0098,-22.583
197,0.00985,-22.2778
198,0.0099,-22.8882
199,0.00995,-22.8882
200,0.01,-23.1934
201,0.01005,-23.1934
202,0.0101,-22.8882
203,0.01015,-22.583
204,0.0102,-22.2778
205,0.01025,-21.9727
206,0.0103,-22.2778
207,0.01035,-22.2778
208,0.0104,-22.2778
209,0.01045,-23.1934
210,0.0105,-23.1934
211,0.01055,-23.8037
212,0.0106,-24.4141
213,0.01065,-24.1089
214,0.0107,-24.7192
215,0.01075,-24.4141
216,0.0108,-24.1089
217,0.01085,-24.4141
218,0.0109,-24.4141
219,0.01095,-24.4141
220,0.011,-24.4141
221,0.01105,-24.1089
222,0.0111,-24.4141
223,0.01115,-25.0244
224,0.0112,-25.0244
225,0.01125,-25.0244
226,0.0113,-25.3296
227,0.01135,-25.3296
228,0.0114,-25.3296
229,0.01145,-25.3296
230,0.0115,-25.3296
231,0.01155,-25.6348
232,0.0116,-25.6348
233,0.01165,-25.6348
234,0.0117,-25.9399
235,0.01175,-26.2451
236,0.0118,-26.2451
237,0.01185,-26.5503
238,0.0119,-25.9399
239,0.01195,-26.8555
240,0.012,-26.5503
241,0.01205,-26.5503
242,0.0121,-26.8555
243,0.01215,-26.8555
244,0.0122,-26.8555
245,0.01225,-27.1606
246,0.0123,-27.4658
247,0.01235,-27.4658
248,0.0124,-27.771
249,0.01245,-27.771
250,0.0125,-28.0762
251,0.01255,-28.3813
252,0.0126,-27.4658
253,0.01265,-27.4658
254,0.0127,-27.771
255,0.01275,-27.1606
256,0.0128,-27.4658
257,0.01285,-27.4658
258,0.0129,-27.1606
259,0.01295,-27.4658
260,0.013,-27.771
261,0.01305,-27.4658
262,0.0131,-27.771
263,0.01315,-28.0762
264,0.0132,-28.3813
265,0.01325,-28.6865
266,0.0133,-28.3813
267,0.01335,-28.6865
268,0.0134,-28.9917
269,0.01345,-28.9917
270,0.0135,-29.2969
271,0.01355,-29.2969
272,0.0136,-29.6021
273,0.01365,-29.9072
274,0.0137,-29.9072
275,0.01375,-29.9072
276,0.0138,-30.2124
277,0.01385,-30.2124
278,0.0139,-30.5176
279,0.01395,-30.2124
280,0.0139999999999999,-30.5176
281,0.01405,-29.9072
282,0.0141,-29.9072
283,0.01415,-30.2124
284,0.0142,-29.9072
285,0.01425,-29.9072
286,0.0143,-29.9072
287,0.01435,-30.2124
288,0.0144,-30.5176
289,0.01445,-30.5176
290,0.0145,-30.8228
291,0.01455,-31.1279
292,0.0146,-31.1279
293,0.01465,-31.1279
294,0.0147,-30.8228
295,0.01475,-31.1279
296,0.0148,-30.8228
297,0.01485,-30.8228
298,0.0149,-30.8228
299,0.01495,-31.1279
300,0.015,-31.4331
301,0.01505,-31.4331
302,0.0151,-31.7383
303,0.01515,-31.7383
304,0.0152,-31.7383
305,0.01525,-31.7383
306,0.0153,-32.0435
307,0.01535,-31.4331
308,0.0154,-31.4331
309,0.01545,-31.7383
310,0.0155,-31.7383
311,0.01555,-31.4331
312,0.0156,-31.7383
313,0.01565,-31.7383
314,0.0157,-31.7383
315,0.01575,-31.4331
316,0.0158,-31.1279
317,0.01585,-31.4331
318,0.0159,-31.4331
319,0.01595,-31.7383
320,0.016,-31.4331
321,0.01605,-31.4331
322,0.0161,-31.1279
323,0.01615,-31.4331
324,0.0162,-31.7383
325,0.01625,-31.4331
326,0.0163,-31.7383
327,0.01635,-32.0435
328,0.0164,-31.7383
329,0.01645,-31.4331
330,0.0165,-31.1279
331,0.01655,-31.4331
332,0.0166,-31.4331
333,0.01665,-31.1279
334,0.0167,-31.1279
335,0.01675,-31.1279
336,0.0168,-31.4331
337,0.01685,-31.7383
338,0.0169,-31.4331
339,0.01695,-31.4331
340,0.017,-31.7383
341,0.01705,-31.7383
342,0.0171,-32.0435
343,0.01715,-32.0435
344,0.0172,-32.0435
345,0.01725,-32.3486
346,0.0173,-32.3486
347,0.01735,-32.959
348,0.0174,-32.6538
349,0.01745,-32.959
350,0.0175,-32.959
351,0.01755,-33.2642
352,0.0176,-32.959
353,0.01765,-32.6538
354,0.0177,-32.6538
355,0.01775,-32.6538
356,0.0178,-32.959
357,0.01785,-32.959
358,0.0179,-32.959
359,0.01795,-32.959
360,0.018,-33.5693
361,0.01805,-33.5693
362,0.0181,-33.5693
363,0.01815,-33.8745
364,0.0182,-34.1797
365,0.01825,-34.1797
366,0.0183,-34.1797
367,0.01835,-34.4849
368,0.0184,-34.79
369,0.01845,-34.79
370,0.0185,-34.79
371,0.01855,-34.4849
372,0.0186,-34.79
373,0.01865,-34.79
374,0.0187,-34.79
375,0.01875,-34.4849
376,0.0188,-34.4849
377,0.01885,-34.1797
378,0.0189,-34.4849
379,0.01895,-34.1797
380,0.019,-34.1797
381,0.01905,-34.1797
382,0.0191,-34.4849
383,0.01915,-34.4849
384,0.0192,-34.4849
385,0.01925,-34.4849
386,0.0193,-35.0952
387,0.01935,-35.0952
388,0.0194,-35.4004
389,0.01945,-35.0952
390,0.0195,-35.0952
391,0.01955,-35.4004
392,0.0196,-35.4004
393,0.01965,-35.4004
394,0.0197,-35.4004
395,0.01975,-35.0952
396,0.0198,-35.7056
397,0.01985,-35.7056
398,0.0199,-35.0952
399,0.01995,-35.4004
400,0.02,-35.4004
401,0.02005,-35.4004
402,0.0201,-35.7056
403,0.02015,-35.0952
404,0.0202,-35.4004
405,0.02025,-35.4004
406,0.0203,-35.0952
407,0.02035,-35.4004
408,0.0204,-35.0952
409,0.02045,-35.0952
410,0.0205,-35.0952
411,0.02055,-34.79
412,0.0206,-35.0952
413,0.02065,-35.4004
414,0.0207,-35.0952
415,0.02075,-35.7056
416,0.0208,-35.7056
417,0.02085,-35.0952
418,0.0209,-35.0952
419,0.02095,-34.79
420,0.021,-34.79
421,0.02105,-34.4849
422,0.0211,-34.1797
423,0.02115,-33.8745
424,0.0212,-34.1797
425,0.02125,-33.5693
426,0.0213,-33.2642
427,0.02135,-33.8745
428,0.0214,-34.1797
429,0.02145,-34.4849
430,0.0215,-34.4849
431,0.02155,-34.4849
432,0.0216,-34.4849
433,0.02165,-34.1797
434,0.0217,-34.4849
435,0.02175,-34.1797
436,0.0218,-34.1797
437,0.02185,-34.4849
438,0.0219,-35.0952
439,0.02195,-34.1797
440,0.022,-34.79
441,0.02205,-35.0952
442,0.0221,-34.79
443,0.02215,-34.79
444,0.0222,-34.1797
445,0.02225,-34.1797
446,0.0223,-34.1797
447,0.02235,-33.8745
448,0.0224,-33.8745
449,0.02245,-33.8745
450,0.0225,-33.5693
451,0.02255,-33.5693
452,0.0226,-33.5693
453,0.02265,-33.5693
454,0.0227,-33.8745
455,0.02275,-34.4849
456,0.0228,-34.4849
457,0.02285,-34.1797
458,0.0229,-34.1797
459,0.02295,-34.4849
460,0.023,-34.79
461,0.02305,-34.4849
462,0.0231,-33.8745
463,0.02315,-34.1797
464,0.0232,-34.4849
465,0.02325,-34.1797
466,0.0233,-34.1797
467,0.02335,-33.8745
468,0.0234,-33.8745
469,0.02345,-34.1797
470,0.0235,-34.1797
471,0.02355,-33.8745
472,0.0236,-34.1797
473,0.02365,-33.8745
474,0.0237,-34.1797
475,0.02375,-33.8745
476,0.0238,-33.2642
477,0.02385,-33.2642
478,0.0239,-33.8745
479,0.02395,-33.5693
480,0.024,-33.5693
481,0.02405,-33.5693
482,0.0241,-33.2642
483,0.02415,-33.5693
484,0.0242,-33.5693
485,0.02425,-33.5693
486,0.0243,-33.8745
487,0.02435,-34.1797
488,0.0244,-34.1797
489,0.02445,-33.8745
490,0.0245,-33.5693
491,0.02455,-33.5693
492,0.0246,-33.8745
493,0.02465,-33.5693
494,0.0247,-33.5693
495,0.02475,-33.5693
496,0.0248,-33.2642
497,0.02485,-33.5693
498,0.0249,-33.2642
499,0.02495,-33.2642
500,0.025,-33.2642
501,0.02505,-33.5693
502,0.0251,-33.5693
503,0.02515,-33.2642
504,0.0252,-33.5693
505,0.02525,-33.8745
506,0.0253,-34.1797
507,0.02535,-34.1797
508,0.0254,-34.1797
509,0.02545,-34.4849
510,0.0255,-34.4849
511,0.02555,-34.1797
512,0.0256,-34.1797
513,0.02565,-34.1797
514,0.0257,-33.8745
515,0.02575,-34.1797
516,0.0258,-33.8745
517,0.02585,-33.2642
518,0.0259,-33.5693
519,0.02595,-33.8745
520,0.026,-34.1797
521,0.02605,-34.4849
522,0.0261,-34.4849
523,0.02615,-34.79
524,0.0262,-35.0952
525,0.02625,-34.4849
526,0.0263,-34.79
527,0.02635,-35.0952
528,0.0264,-34.1797
529,0.02645,-34.1797
530,0.0265,-34.4849
531,0.02655,-34.1797
532,0.0266,-34.4849
533,0.02665,-34.1797
534,0.0267,-34.4849
535,0.02675,-34.79
536,0.0268,-34.4849
537,0.02685,-34.4849
538,0.0269,-34.79
539,0.02695,-34.4849
540,0.027,-34.4849
541,0.02705,-34.1797
542,0.0271,-34.4849
543,0.02715,-34.1797
544,0.0272,-33.8745
545,0.02725,-33.5693
546,0.0273,-33.5693
547,0.02735,-34.1797
548,0.0274,-34.4849
549,0.02745,-34.1797
550,0.0275,-34.4849
551,0.02755,-34.4849
552,0.0276,-35.0952
553,0.02765,-35.0952
554,0.0277,-35.0952
555,0.02775,-34.79
556,0.0278,-34.4849
557,0.02785,-34.79
558,0.0279,-34.4849
559,0.02795,-34.1797
560,0.0279999999999999,-34.1797
561,0.02805,-34.1797
562,0.0281,-33.8745
563,0.02815,-34.1797
564,0.0282,-33.8745
565,0.02825,-34.4849
566,0.0283,-35.0952
567,0.02835,-34.79
568,0.0284,-34.79
569,0.02845,-34.1797
570,0.0285,-34.4849
571,0.02855,-34.79
572,0.0286,-33.8745
573,0.02865,-33.8745
574,0.0287,-34.1797
575,0.02875,-33.8745
576,0.0288,-34.1797
577,0.02885,-33.5693
578,0.0289,-33.8745
579,0.02895,-33.8745
580,0.0289999999999999,-34.1797
581,0.02905,-34.1797
582,0.0291,-34.4849
583,0.02915,-34.79
584,0.0292,-34.79
585,0.02925,-34.79
586,0.0293,-34.4849
587,0.02935,-34.79
588,0.0294,-34.79
589,0.02945,-34.79
590,0.0295,-34.4849
591,0.02955,-34.1797
592,0.0296,-34.79
593,0.02965,-34.1797
594,0.0297,-33.8745
595,0.02975,-34.1797
596,0.0298,-33.8745
597,0.02985,-33.8745
598,0.0299,-34.1797
599,0.02995,-33.8745
600,0.03,-33.8745
601,0.03005,-33.8745
602,0.0301,-33.8745
603,0.03015,-33.8745
604,0.0302,-32.959
605,0.03025,-33.2642
606,0.0303,-33.2642
607,0.03035,-32.959
608,0.0304,-32.959
609,0.03045,-32.959
610,0.0305,-32.959
611,0.03055,-33.2642
612,0.0306,-32.959
613,0.03065,-32.959
614,0.0307,-33.2642
615,0.03075,-32.959
616,0.0308,-32.959
617,0.03085,-33.2642
618,0.0309,-32.959
619,0.03095,-33.2642
620,0.031,-33.2642
621,0.03105,-33.5693
622,0.0311,-33.2642
623,0.03115,-33.5693
624,0.0312,-33.8745
625,0.03125,-33.8745
626,0.0313,-33.8745
627,0.03135,-33.5693
628,0.0314,-33.5693
629,0.03145,-33.2642
630,0.0315,-33.2642
631,0.03155,-32.959
632,0.0316,-32.6538
633,0.03165,-33.2642
634,0.0317,-32.959
635,0.03175,-33.2642
636,0.0318,-33.2642
637,0.03185,-32.6538
638,0.0319,-33.5693
639,0.03195,-33.5693
640,0.032,-33.5693
641,0.03205,-33.5693
642,0.0321,-33.2642
643,0.03215,-33.5693
644,0.0322,-33.2642
645,0.03225,-32.6538
646,0.0323,-32.959
647,0.03235,-32.959
648,0.0324,-32.959
649,0.03245,-32.959
650,0.0325,-32.959
651,0.03255,-32.959
652,0.0326,-33.2642
653,0.03265,-33.2642
654,0.0327,-33.2642
655,0.03275,-33.5693
656,0.0328,-33.5693
657,0.03285,-33.2642
658,0.0329,-33.2642
659,0.03295,-32.959
660,0.033,-32.6538
661,0.03305,-33.2642
662,0.0331,-33.2642
663,0.03315,-33.2642
664,0.0332,-33.8745
665,0.03325,-33.5693
666,0.0333,-34.1797
667,0.03335,-34.4849
668,0.0334,-33.8745
669,0.03345,-33.8745
670,0.0335,-34.1797
671,0.03355,-34.4849
672,0.0336,-34.4849
673,0.03365,-34.4849
674,0.0337,-34.1797
675,0.03375,-34.4849
676,0.0338,-34.4849
677,0.03385,-34.1797
678,0.0339,-34.4849
679,0.03395,-34.4849
680,0.034,-34.4849
681,0.03405,-34.4849
682,0.0341,-34.1797
683,0.03415,-33.8745
684,0.0342,-34.1797
685,0.03425,-33.8745
686,0.0343,-33.5693
687,0.03435,-34.1797
688,0.0344,-34.1797
689,0.03445,-34.1797
690,0.0345,-34.1797
691,0.03455,-34.1797
692,0.0346,-34.1797
693,0.03465,-34.79
694,0.0347,-34.4849
695,0.03475,-34.4849
696,0.0348,-34.4849
697,0.03485,-34.4849
698,0.0349,-34.1797
699,0.03495,-34.4849
700,0.035,-33.5693
701,0.03505,-33.5693
702,0.0351,-33.2642
703,0.03515,-33.2642
704,0.0352,-32.6538
705,0.03525,-32.959
706,0.0353,-32.3486
707,0.03535,-32.3486
708,0.0354,-32.3486
709,0.03545,-32.0435
710,0.0355,-32.0435
711,0.03555,-32.3486
712,0.0356,-32.3486
713,0.03565,-32.6538
714,0.0357,-32.959
715,0.03575,-32.6538
716,0.0358,-33.2642
717,0.03585,-33.5693
718,0.0359,-33.5693
719,0.03595,-33.8745
720,0.036,-34.1797
721,0.03605,-34.1797
722,0.0361,-34.1797
723,0.03615,-33.5693
724,0.0362,-33.8745
725,0.03625,-33.8745
726,0.0363,-33.8745
727,0.03635,-33.2642
728,0.0364,-32.959
729,0.03645,-32.6538
730,0.0365,-32.959
731,0.03655,-32.959
732,0.0366,-32.959
733,0.03665,-32.959
734,0.0367,-32.6538
735,0.03675,-32.6538
736,0.0368,-32.6538
737,0.03685,-32.3486
738,0.0369,-32.3486
739,0.03695,-32.0435
740,0.037,-32.0435
741,0.03705,-32.0435
742,0.0371,-31.4331
743,0.03715,-31.7383
744,0.0372,-31.7383
745,0.03725,-31.7383
746,0.0373,-32.0435
747,0.03735,-32.0435
748,0.0374,-32.3486
749,0.03745,-32.3486
750,0.0375,-32.3486
751,0.03755,-32.3486
752,0.0376,-32.959
753,0.03765,-32.959
754,0.0377,-32.3486
755,0.03775,-32.3486
756,0.0378,-32.3486
757,0.03785,-32.3486
758,0.0379,-32.3486
759,0.03795,-32.0435
760,0.038,-31.7383
761,0.03805,-32.0435
762,0.0381,-32.0435
763,0.03815,-32.3486
764,0.0382,-32.3486
765,0.03825,-32.0435
766,0.0383,-32.6538
767,0.03835,-32.3486
768,0.0384,-32.3486
769,0.03845,-32.3486
770,0.0385,-32.3486
771,0.03855,-32.3486
772,0.0386,-32.3486
773,0.03865,-32.0435
774,0.0387,-32.0435
775,0.03875,-32.0435
776,0.0388,-32.3486
777,0.03885,-32.6538
778,0.0389,-32.0435
779,0.03895,-32.0435
780,0.039,-32.0435
781,0.03905,-32.3486
782,0.0391,-32.3486
783,0.03915,-32.0435
784,0.0392,-32.0435
785,0.03925,-32.3486
786,0.0393,-32.0435
787,0.03935,-31.7383
788,0.0394,-31.7383
789,0.03945,-31.4331
790,0.0395,-31.4331
791,0.03955,-31.4331
792,0.0396,-31.4331
793,0.03965,-31.7383
794,0.0397,-31.4331
795,0.03975,-32.0435
796,0.0398,-32.0435
797,0.03985,-32.3486
798,0.0399,-32.6538
799,0.03995,-32.0435
800,0.04,-32.3486
801,0.04005,-32.0435
802,0.0401,-31.4331
803,0.04015,-32.0435
804,0.0402,-31.7383
805,0.04025,-31.4331
806,0.0403,-32.0435
807,0.04035,-31.7383
808,0.0404,-32.0435
809,0.04045,-32.0435
810,0.0405,-31.4331
811,0.04055,-31.4331
812,0.0406,-31.4331
813,0.04065,-31.4331
814,0.0407,-31.4331
815,0.04075,-31.4331
816,0.0408,-31.7383
817,0.04085,-32.0435
818,0.0409,-32.0435
819,0.04095,-32.3486
820,0.0409999999999999,-32.0435
821,0.04105,-32.3486
822,0.0411,-32.0435
823,0.04115,-32.0435
824,0.0412,-31.4331
825,0.04125,-31.7383
826,0.0413,-31.4331
827,0.04135,-31.7383
828,0.0414,-32.0435
829,0.04145,-31.7383
830,0.0415,-32.6538
831,0.04155,-32.6538
832,0.0416,-32.6538
833,0.04165,-32.6538
834,0.0417,-32.6538
835,0.04175,-32.6538
836,0.0418,-32.6538
837,0.04185,-32.3486
838,0.0419,-32.3486
839,0.04195,-32.0435
840,0.042,-31.7383
841,0.04205,-31.7383
842,0.0421,-31.7383
843,0.04215,-31.7383
844,0.0422,-32.0435
845,0.04225,-32.0435
846,0.0423,-31.7383
847,0.04235,-32.0435
848,0.0424,-32.3486
849,0.04245,-32.3486
850,0.0425,-32.3486
851,0.04255,-32.0435
852,0.0426,-32.0435
853,0.04265,-32.3486
854,0.0427,-32.0435
855,0.04275,-32.3486
856,0.0428,-32.0435
857,0.04285,-32.0435
858,0.0429,-32.3486
859,0.04295,-32.3486
860,0.043,-31.7383
861,0.04305,-32.0435
862,0.0431,-32.3486
863,0.04315,-32.3486
864,0.0432,-32.3486
865,0.04325,-32.3486
866,0.0433,-32.3486
867,0.04335,-32.3486
868,0.0434,-32.6538
869,0.04345,-32.6538
870,0.0435,-32.959
871,0.04355,-33.2642
872,0.0436,-33.2642
873,0.04365,-33.5693
874,0.0437,-33.2642
875,0.04375,-33.2642
876,0.0438,-32.959
877,0.04385,-32.959
878,0.0439,-32.3486
879,0.04395,-32.959
880,0.044,-32.3486
881,0.04405,-32.6538
882,0.0441,-32.959
883,0.04415,-32.6538
884,0.0442,-32.3486
885,0.04425,-32.6538
886,0.0443,-32.6538
887,0.04435,-32.3486
888,0.0444,-32.3486
889,0.04445,-31.7383
890,0.0445,-32.0435
891,0.04455,-32.0435
892,0.0446,-31.7383
893,0.04465,-32.0435
894,0.0447,-32.3486
895,0.04475,-32.3486
896,0.0448,-32.6538
897,0.04485,-32.3486
898,0.0449,-32.6538
899,0.04495,-32.959
900,0.045,-32.6538
901,0.04505,-32.0435
902,0.0451,-32.3486
903,0.04515,-32.3486
904,0.0452,-32.0435
905,0.04525,-32.3486
906,0.0453,-32.3486
907,0.04535,-32.3486
908,0.0454,-32.6538
909,0.04545,-32.959
910,0.0455,-32.3486
911,0.04555,-32.6538
912,0.0456,-32.959
913,0.04565,-32.959
914,0.0457,-32.959
915,0.04575,-32.6538
916,0.0458,-32.0435
917,0.04585,-31.7383
918,0.0459,-32.0435
919,0.04595,-31.4331
920,0.046,-31.4331
921,0.04605,-31.4331
922,0.0461,-31.4331
923,0.04615,-31.4331
924,0.0462,-30.8228
925,0.04625,-31.4331
926,0.0463,-31.7383
927,0.04635,-31.4331
928,0.0464,-32.0435
929,0.04645,-32.0435
930,0.0465,-32.3486
931,0.04655,-32.3486
932,0.0466,-32.3486
933,0.04665,-32.6538
934,0.0467,-32.6538
935,0.04675,-32.6538
936,0.0468,-32.959
937,0.04685,-32.3486
938,0.0469,-32.3486
939,0.04695,-32.3486
940,0.047,-32.0435
941,0.04705,-32.3486
942,0.0471,-31.7383
943,0.04715,-31.7383
944,0.0472,-32.0435
945,0.04725,-32.0435
946,0.0473,-31.7383
947,0.04735,-31.4331
948,0.0474,-31.7383
949,0.04745,-32.0435
950,0.0475,-32.3486
951,0.04755,-32.0435
952,0.0476,-32.3486
953,0.04765,-32.3486
954,0.0477,-32.3486
955,0.04775,-32.0435
956,0.0478,-31.7383
957,0.04785,-31.4331
958,0.0479,-31.4331
959,0.04795,-31.4331
960,0.048,-31.4331
961,0.04805,-31.4331
962,0.0481,-31.7383
963,0.04815,-31.4331
964,0.0482,-32.0435
965,0.04825,-31.7383
966,0.0483,-32.0435
967,0.04835,-32.0435
968,0.0484,-32.0435
969,0.04845,-32.0435
970,0.0485,-31.4331
971,0.04855,-31.7383
972,0.0486,-32.0435
973,0.04865,-31.7383
974,0.0487,-31.4331
975,0.04875,-31.4331
976,0.0488,-31.4331
977,0.04885,-31.7383
978,0.0489,-31.7383
979,0.04895,-31.7383
980,0.049,-31.4331
981,0.04905,-31.4331
982,0.0491,-32.0435
983,0.04915,-32.0435
984,0.0492,-32.0435
985,0.04925,-32.0435
986,0.0493,-32.3486
987,0.04935,-32.3486
988,0.0494,-32.0435
989,0.04945,-32.0435
990,0.0495,-31.7383
991,0.04955,-32.0435
992,0.0496,-31.4331
993,0.04965,-31.4331
994,0.0497,-31.7383
995,0.04975,-31.7383
996,0.0498,-32.0435
997,0.04985,-31.7383
998,0.0499,-32.0435
999,0.04995,-32.3486
1000,0.05,-32.0435
1001,0.05005,-32.0435
1002,0.0501,-31.7383
1003,0.05015,-31.7383
1004,0.0502,-31.7383
1005,0.05025,-31.7383
1006,0.0503,-31.1279
1007,0.05035,-31.4331
1008,0.0504,-31.1279
1009,0.05045,-30.8228
1010,0.0505,-30.8228
1011,0.05055,-30.5176
1012,0.0506,-30.8228
1013,0.05065,-30.8228
1014,0.0507,-31.1279
1015,0.05075,-31.1279
1016,0.0508,-31.1279
1017,0.05085,-31.1279
1018,0.0509,-31.4331
1019,0.05095,-31.1279
1020,0.051,-31.1279
1021,0.05105,-31.1279
1022,0.0511,-30.8228
1023,0.05115,-31.4331
1024,0.0512,-31.4331
1025,0.05125,-31.4331
1026,0.0513,-32.0435
1027,0.05135,-32.0435
1028,0.0514,-32.0435
1029,0.05145,-32.0435
1030,0.0515,-31.7383
1031,0.05155,-32.0435
1032,0.0516,-31.7383
1033,0.05165,-31.7383
1034,0.0517,-32.0435
1035,0.05175,-31.7383
1036,0.0518,-32.0435
1037,0.05185,-32.3486
1038,0.0519,-32.0435
1039,0.05195,-32.3486
1040,0.052,-32.6538
1041,0.05205,-32.3486
1042,0.0521,-32.3486
1043,0.05215,-32.0435
1044,0.0522,-31.7383
1045,0.05225,-32.0435
1046,0.0523,-32.0435
1047,0.05235,-31.4331
1048,0.0524,-31.7383
1049,0.05245,-31.4331
1050,0.0525,-31.7383
1051,0.05255,-31.4331
1052,0.0526,-31.4331
1053,0.05265,-31.4331
1054,0.0527,-31.4331
1055,0.05275,-31.4331
1056,0.0528,-31.4331
1057,0.05285,-31.7383
1058,0.0529,-32.0435
1059,0.05295,-32.6538
1060,0.053,-32.959
1061,0.05305,-32.3486
1062,0.0531,-32.6538
1063,0.05315,-32.3486
1064,0.0532,-32.0435
1065,0.05325,-32.0435
1066,0.0533,-31.7383
1067,0.05335,-31.4331
1068,0.0534,-31.7383
1069,0.05345,-31.7383
1070,0.0535,-31.4331
1071,0.05355,-31.7383
1072,0.0536,-31.4331
1073,0.05365,-31.7383
1074,0.0537,-31.7383
1075,0.05375,-31.4331
1076,0.0538,-31.4331
1077,0.05385,-31.4331
1078,0.0539,-31.1279
1079,0.05395,-38.147
1080,0.054,-80.2612
1081,0.05405,-124.817
1082,0.0541,-144.958
